index,aria-level,title,id,href,parent,l0_id,l1_id,l2_id,l3_id,l4_id,l5_id,l6_id,l7_id,l0_title,l1_title,l2_title,l3_title,l4_title,l5_title,l6_title,l7_title
4029,4,Add Assignment Rules to Territories,tm2_assign_rules_to_territories_manually_leaf,/s/articleView?id=sf.tm2_assign_rules_to_territories_manually.htm&language=en_US&type=5,tm2_assign_accounts_to_territories_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_assign_rules_to_territories_manually_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Add Assignment Rules to Territories,,,
4030,4,Assigning Opportunities to Territories Manually,tm2_assign_territory_to_opportunity_leaf,/s/articleView?id=sf.tm2_assign_territory_to_opportunity.htm&language=en_US&type=5,tm2_assign_accounts_to_territories_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_assign_territory_to_opportunity_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Assigning Opportunities to Territories Manually,,,
4031,5,Requirements for Assigning Opportunities to Territories Manually,tm2_assign_territory_to_opportunity_considerations_leaf,/s/articleView?id=sf.tm2_assign_territory_to_opportunity_considerations.htm&language=en_US&type=5,tm2_assign_territory_to_opportunity_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_assign_territory_to_opportunity_leaf,tm2_assign_territory_to_opportunity_considerations_leaf,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Assigning Opportunities to Territories Manually,Requirements for Assigning Opportunities to Territories Manually,,
4032,5,Assign Opportunities to Territories Manually,tm2_assign_territory_to_opportunity_manually_leaf,/s/articleView?id=sf.tm2_assign_territory_to_opportunity_manually.htm&language=en_US&type=5,tm2_assign_territory_to_opportunity_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_assign_territory_to_opportunity_leaf,tm2_assign_territory_to_opportunity_manually_leaf,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Assigning Opportunities to Territories Manually,Assign Opportunities to Territories Manually,,
4035,4,Run the Opportunity Territory Assignment Filter,tm2_run_ota_filter_leaf,/s/articleView?id=sf.tm2_run_ota_filter.htm&language=en_US&type=5,tm2_assign_accounts_to_territories_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_run_ota_filter_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Run the Opportunity Territory Assignment Filter,,,
4036,4,Clone Territory Models,tm2_clone_territory_model_types_leaf,/s/articleView?id=sf.tm2_clone_territory_model_types.htm&language=en_US&type=5,tm2_assign_accounts_to_territories_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_clone_territory_model_types_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Clone Territory Models,,,
4037,4,Activate a Territory Model,tm2_activate_territory_model_leaf,/s/articleView?id=sf.tm2_activate_territory_model.htm&language=en_US&type=5,tm2_assign_accounts_to_territories_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_activate_territory_model_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Activate a Territory Model,,,
4038,4,Configure Territory Permissions and Access for Salesforce Admins and Users,tm2_configure_territory_management_access_for_users_leaf,/s/articleView?id=sf.tm2_configure_territory_management_access_for_users.htm&language=en_US&type=5,tm2_assign_accounts_to_territories_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_configure_territory_management_access_for_users_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Configure Territory Permissions and Access for Salesforce Admins and Users,,,
4039,4,Run Assignment Rules for a Territory,tm2_run_assignment_rules_leaf,/s/articleView?id=sf.tm2_run_assignment_rules.htm&language=en_US&type=5,tm2_assign_accounts_to_territories_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_run_assignment_rules_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Run Assignment Rules for a Territory,,,
4040,4,Find Out Which Territories an Assignment Rule Applies To,tm2_find_territories_for_a_rule_leaf,/s/articleView?id=sf.tm2_find_territories_for_a_rule.htm&language=en_US&type=5,tm2_assign_accounts_to_territories_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_find_territories_for_a_rule_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Find Out Which Territories an Assignment Rule Applies To,,,
4041,4,View and Manage Assignment Rules at the Territory Model Level,tm2_manage_rules_model_level_leaf,/s/articleView?id=sf.tm2_manage_rules_model_level.htm&language=en_US&type=5,tm2_assign_accounts_to_territories_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_manage_rules_model_level_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,View and Manage Assignment Rules at the Territory Model Level,,,
4042,4,Activating Assignment Rules and Applying Them to Descendant Territories,tm2_assignment_rule_activation_leaf,/s/articleView?id=sf.tm2_assignment_rule_activation.htm&language=en_US&type=5,tm2_assign_accounts_to_territories_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_assign_accounts_to_territories_leaf,tm2_assignment_rule_activation_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Setting Up and Managing Territory Assignments,Activating Assignment Rules and Applying Them to Descendant Territories,,,
4076,3,Running Reports on Territories,tm2_reporting_leaf,/s/articleView?id=sf.tm2_reporting.htm&language=en_US&type=5,tm2_intro_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_reporting_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Running Reports on Territories,,,,
4077,4,Preparing Sales Management for Territory Reporting,tm2_create_custom_report_types_leaf,/s/articleView?id=sf.tm2_create_custom_report_types.htm&language=en_US&type=5,tm2_reporting_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_reporting_leaf,tm2_create_custom_report_types_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Running Reports on Territories,Preparing Sales Management for Territory Reporting,,,
4078,4,Identify Accounts Assigned to Territories,tm2_report_accounts_with_without_territories_leaf,/s/articleView?id=sf.tm2_report_accounts_with_without_territories.htm&language=en_US&type=5,tm2_reporting_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_reporting_leaf,tm2_report_accounts_with_without_territories_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Running Reports on Territories,Identify Accounts Assigned to Territories,,,
4079,4,Identify Territories Without Assigned Accounts,tm2_report_territories_with_without_assigned_accounts_leaf,/s/articleView?id=sf.tm2_report_territories_with_without_assigned_accounts.htm&language=en_US&type=5,tm2_reporting_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_reporting_leaf,tm2_report_territories_with_without_assigned_accounts_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Running Reports on Territories,Identify Territories Without Assigned Accounts,,,
4080,4,Identify Users Not Assigned to Territories,tm2_report_on_users_with_without_territories_leaf,/s/articleView?id=sf.tm2_report_on_users_with_without_territories.htm&language=en_US&type=5,tm2_reporting_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_reporting_leaf,tm2_report_on_users_with_without_territories_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Running Reports on Territories,Identify Users Not Assigned to Territories,,,
4081,4,Identify Territories with Assigned Users,tm2_report_territories_with_without_users_leaf,/s/articleView?id=sf.tm2_report_territories_with_without_users.htm&language=en_US&type=5,tm2_reporting_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_reporting_leaf,tm2_report_territories_with_without_users_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Running Reports on Territories,Identify Territories with Assigned Users,,,
4082,4,Report on Summarizable Account Fields by Territory,tm2_report_numeric_account_fields_by_territory_leaf,/s/articleView?id=sf.tm2_report_numeric_account_fields_by_territory.htm&language=en_US&type=5,tm2_reporting_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_reporting_leaf,tm2_report_numeric_account_fields_by_territory_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Running Reports on Territories,Report on Summarizable Account Fields by Territory,,,
4089,3,Maintain Sales Territories,tm2_maintain_leaf,/s/articleView?id=sf.tm2_maintain.htm&language=en_US&type=5,tm2_intro_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_maintain_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Maintain Sales Territories,,,,
4090,4,Archive a Territory Model,tm2_archive_territory_model_leaf,/s/articleView?id=sf.tm2_archive_territory_model.htm&language=en_US&type=5,tm2_maintain_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_maintain_leaf,tm2_archive_territory_model_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Maintain Sales Territories,Archive a Territory Model,,,
4091,4,Delete a Territory Model,tm2_delete_territory_model_leaf,/s/articleView?id=sf.tm2_delete_territory_model.htm&language=en_US&type=5,tm2_maintain_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_maintain_leaf,tm2_delete_territory_model_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Maintain Sales Territories,Delete a Territory Model,,,
4092,4,Disable Sales Territories,tm2_disable_leaf,/s/articleView?id=sf.tm2_disable.htm&language=en_US&type=5,tm2_maintain_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_maintain_leaf,tm2_disable_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Maintain Sales Territories,Disable Sales Territories,,,
4096,3,Manage Territories with Sales Territories,tm2_manage_territories_intro_leaf,/s/articleView?id=sf.tm2_manage_territories_intro.htm&language=en_US&type=5,tm2_intro_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_manage_territories_intro_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Manage Territories with Sales Territories,,,,
4097,4,Explore Your Company’s Territory Model,tm2_explore_territory_model_leaf,/s/articleView?id=sf.tm2_explore_territory_model.htm&language=en_US&type=5,tm2_manage_territories_intro_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_manage_territories_intro_leaf,tm2_explore_territory_model_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Manage Territories with Sales Territories,Explore Your Company’s Territory Model,,,
4098,4,Identify an Account’s Sales Territories,tm2_identify_account_territory_leaf,/s/articleView?id=sf.tm2_identify_account_territory.htm&language=en_US&type=5,tm2_manage_territories_intro_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_manage_territories_intro_leaf,tm2_identify_account_territory_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Manage Territories with Sales Territories,Identify an Account’s Sales Territories,,,
4099,4,View a List of the Accounts or Opportunities in Your Territories,tm2_view_accounts_in_territories_leaf,/s/articleView?id=sf.tm2_view_accounts_in_territories.htm&language=en_US&type=5,tm2_manage_territories_intro_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_manage_territories_intro_leaf,tm2_view_accounts_in_territories_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Manage Territories with Sales Territories,View a List of the Accounts or Opportunities in Your Territories,,,
4100,4,Report on the Accounts and Opportunities in Your Territories,tm2_filter_reports_by_territories_leaf,/s/articleView?id=sf.tm2_filter_reports_by_territories.htm&language=en_US&type=5,tm2_manage_territories_intro_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_manage_territories_intro_leaf,tm2_filter_reports_by_territories_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Manage Territories with Sales Territories,Report on the Accounts and Opportunities in Your Territories,,,
4105,3,Things to Know About Sales Territories,tm2_things_to_know_leaf,/s/articleView?id=sf.tm2_things_to_know.htm&language=en_US&type=5,tm2_intro_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_things_to_know_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Things to Know About Sales Territories,,,,
4106,4,Allocations and Considerations for Territories,tm2_allocations_leaf,/s/articleView?id=sf.tm2_allocations.htm&language=en_US&type=5,tm2_things_to_know_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_things_to_know_leaf,tm2_allocations_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Things to Know About Sales Territories,Allocations and Considerations for Territories,,,
4107,4,Sales Territories: What’s Different or Not Available in the Salesforce Mobile App,tm2_limits_mobile_sf1_leaf,/s/articleView?id=sf.tm2_limits_mobile_sf1.htm&language=en_US&type=5,tm2_things_to_know_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_things_to_know_leaf,tm2_limits_mobile_sf1_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Things to Know About Sales Territories,Sales Territories: What’s Different or Not Available in the Salesforce Mobile App,,,
4108,4,How Account Assignment Rules Work,tm2_how_assignment_rules_work_leaf,/s/articleView?id=sf.tm2_how_assignment_rules_work.htm&language=en_US&type=5,tm2_things_to_know_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,tm2_intro_leaf,tm2_things_to_know_leaf,tm2_how_assignment_rules_work_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Sales Territories,Things to Know About Sales Territories,How Account Assignment Rules Work,,,
4270,2,Opportunity Teams and Opportunity Splits,teamselling_leaf,/s/articleView?id=sf.teamselling.htm&language=en_US&type=5,sales_core_manage_sales_team_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,,,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,,,,,
4271,3,Collaborate on Deals,opp_team_manage_leaf,/s/articleView?id=sf.opp_team_manage.htm&language=en_US&type=5,teamselling_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_manage_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Collaborate on Deals,,,,
4272,4,Add Teams to Your Opportunities,salesteam_add_leaf,/s/articleView?id=sf.salesteam_add.htm&language=en_US&type=5,opp_team_manage_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_manage_leaf,salesteam_add_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Collaborate on Deals,Add Teams to Your Opportunities,,,
4273,4,Set Up a Default Opportunity Team,salesteam_default_leaf,/s/articleView?id=sf.salesteam_default.htm&language=en_US&type=5,opp_team_manage_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_manage_leaf,salesteam_default_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Collaborate on Deals,Set Up a Default Opportunity Team,,,
4274,4,Use Reports to Track Teams,salesteam_reports_leaf,/s/articleView?id=sf.salesteam_reports.htm&language=en_US&type=5,opp_team_manage_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_manage_leaf,salesteam_reports_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Collaborate on Deals,Use Reports to Track Teams,,,
4275,4,Considerations and Guidelines for Using Teams,salesteam_def_leaf,/s/articleView?id=sf.salesteam_def.htm&language=en_US&type=5,opp_team_manage_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_manage_leaf,salesteam_def_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Collaborate on Deals,Considerations and Guidelines for Using Teams,,,
4280,3,Share Revenue by Using Opportunity Splits and Opportunity Product Splits,opp_splits_manage_leaf,/s/articleView?id=sf.opp_splits_manage.htm&language=en_US&type=5,teamselling_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_manage_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Share Revenue by Using Opportunity Splits and Opportunity Product Splits,,,,
4281,4,Guidelines and Considerations for Using Opportunity Splits and Opportunity Product Splits,teamselling_guidelines_opp_and_opp_prod_splits_leaf,/s/articleView?id=sf.teamselling_guidelines_opp_and_opp_prod_splits.htm&language=en_US&type=5,opp_splits_manage_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_manage_leaf,teamselling_guidelines_opp_and_opp_prod_splits_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Share Revenue by Using Opportunity Splits and Opportunity Product Splits,Guidelines and Considerations for Using Opportunity Splits and Opportunity Product Splits,,,
4283,3,Administer Opportunity Teams,opp_team_setup_leaf,/s/articleView?id=sf.opp_team_setup.htm&language=en_US&type=5,teamselling_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_setup_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Teams,,,,
4284,4,Enable Opportunity Teams,teamselling_enabling_leaf,/s/articleView?id=sf.teamselling_enabling.htm&language=en_US&type=5,opp_team_setup_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_setup_leaf,teamselling_enabling_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Teams,Enable Opportunity Teams,,,
4285,4,Customize Team Roles,teamselling_customize_roles_leaf,/s/articleView?id=sf.teamselling_customize_roles.htm&language=en_US&type=5,opp_team_setup_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_setup_leaf,teamselling_customize_roles_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Teams,Customize Team Roles,,,
4286,4,Maintain Users’ Opportunity Teams,opportunity_team_members_adding_leaf,/s/articleView?id=sf.opportunity_team_members_adding.htm&language=en_US&type=5,opp_team_setup_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_setup_leaf,opportunity_team_members_adding_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Teams,Maintain Users’ Opportunity Teams,,,
4287,4,Disable Opportunity Teams,teamselling_disabling_leaf,/s/articleView?id=sf.teamselling_disabling.htm&language=en_US&type=5,opp_team_setup_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_setup_leaf,teamselling_disabling_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Teams,Disable Opportunity Teams,,,
4288,4,Considerations for Customizing Teams,customize_teamselling_leaf,/s/articleView?id=sf.customize_teamselling.htm&language=en_US&type=5,opp_team_setup_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_setup_leaf,customize_teamselling_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Teams,Considerations for Customizing Teams,,,
4289,4,Opportunity Teams Fields,salesteam_fields_leaf,/s/articleView?id=sf.salesteam_fields.htm&language=en_US&type=5,opp_team_setup_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_team_setup_leaf,salesteam_fields_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Teams,Opportunity Teams Fields,,,
4296,3,Administer Opportunity Splits and Opportunity Product Splits,opp_splits_setup_leaf,/s/articleView?id=sf.opp_splits_setup.htm&language=en_US&type=5,teamselling_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_setup_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Splits and Opportunity Product Splits,,,,
4297,4,Set Up Opportunity Splits,teamselling_opp_splits_setup_sequence_leaf,/s/articleView?id=sf.teamselling_opp_splits_setup_sequence.htm&language=en_US&type=5,opp_splits_setup_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_setup_leaf,teamselling_opp_splits_setup_sequence_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Splits and Opportunity Product Splits,Set Up Opportunity Splits,,,
4298,5,Get Ready to Enable Splits,teamselling_opp_splits_enable_prep_leaf,/s/articleView?id=sf.teamselling_opp_splits_enable_prep.htm&language=en_US&type=5,teamselling_opp_splits_setup_sequence_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_setup_leaf,teamselling_opp_splits_setup_sequence_leaf,teamselling_opp_splits_enable_prep_leaf,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Splits and Opportunity Product Splits,Set Up Opportunity Splits,Get Ready to Enable Splits,,
4299,5,Enable Opportunity Splits,teamselling_opp_splits_enable_leaf,/s/articleView?id=sf.teamselling_opp_splits_enable.htm&language=en_US&type=5,teamselling_opp_splits_setup_sequence_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_setup_leaf,teamselling_opp_splits_setup_sequence_leaf,teamselling_opp_splits_enable_leaf,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Splits and Opportunity Product Splits,Set Up Opportunity Splits,Enable Opportunity Splits,,
4300,5,Edit Splits Layouts,teamselling_opp_splits_edit_MLE_leaf,/s/articleView?id=sf.teamselling_opp_splits_edit_MLE.htm&language=en_US&type=5,teamselling_opp_splits_setup_sequence_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_setup_leaf,teamselling_opp_splits_setup_sequence_leaf,teamselling_opp_splits_edit_MLE_leaf,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Splits and Opportunity Product Splits,Set Up Opportunity Splits,Edit Splits Layouts,,
4301,5,Customize Split Types,teamselling_opp_splits_create_custom_splits_leaf,/s/articleView?id=sf.teamselling_opp_splits_create_custom_splits.htm&language=en_US&type=5,teamselling_opp_splits_setup_sequence_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_setup_leaf,teamselling_opp_splits_setup_sequence_leaf,teamselling_opp_splits_create_custom_splits_leaf,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Splits and Opportunity Product Splits,Set Up Opportunity Splits,Customize Split Types,,
4306,4,Add Opportunity Product Splits,teamselling_set_up_product_splits_leaf,/s/articleView?id=sf.teamselling_set_up_product_splits.htm&language=en_US&type=5,opp_splits_setup_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_setup_leaf,teamselling_set_up_product_splits_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Splits and Opportunity Product Splits,Add Opportunity Product Splits,,,
4307,4,Deactivate or Delete Opportunity Split Types,teamselling_split_types_remove_leaf,/s/articleView?id=sf.teamselling_split_types_remove.htm&language=en_US&type=5,opp_splits_setup_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_setup_leaf,teamselling_split_types_remove_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Splits and Opportunity Product Splits,Deactivate or Delete Opportunity Split Types,,,
4308,4,Disable Opportunity Splits and Opportunity Product Splits,teamselling_opp_splits_disable_leaf,/s/articleView?id=sf.teamselling_opp_splits_disable.htm&language=en_US&type=5,opp_splits_setup_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,opp_splits_setup_leaf,teamselling_opp_splits_disable_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Administer Opportunity Splits and Opportunity Product Splits,Disable Opportunity Splits and Opportunity Product Splits,,,
4321,3,Territories on Opportunity Splits and Opportunity Product Splits,teamselling_territories_oppty_splits_product_splits_leaf,/s/articleView?id=sf.teamselling_territories_oppty_splits_product_splits.htm&language=en_US&type=5,teamselling_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,teamselling_territories_oppty_splits_product_splits_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Territories on Opportunity Splits and Opportunity Product Splits,,,,
4322,4,Considerations for Managing Territory Assignments for Splits,teamselling_considerations_territory_assignments_splits_leaf,/s/articleView?id=sf.teamselling_considerations_territory_assignments_splits.htm&language=en_US&type=5,teamselling_territories_oppty_splits_product_splits_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,teamselling_territories_oppty_splits_product_splits_leaf,teamselling_considerations_territory_assignments_splits_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Territories on Opportunity Splits and Opportunity Product Splits,Considerations for Managing Territory Assignments for Splits,,,
4323,4,Set Up Territory Assignments for Opportunity Splits and Opportunity Product Splits,teamselling_set_up_territory_for_oppty_splits_product_splits_leaf,/s/articleView?id=sf.teamselling_set_up_territory_for_oppty_splits_product_splits.htm&language=en_US&type=5,teamselling_territories_oppty_splits_product_splits_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,teamselling_territories_oppty_splits_product_splits_leaf,teamselling_set_up_territory_for_oppty_splits_product_splits_leaf,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Territories on Opportunity Splits and Opportunity Product Splits,Set Up Territory Assignments for Opportunity Splits and Opportunity Product Splits,,,
4326,3,Set Up Audit History for Splits and Opportunity Teams,teamselling_set_up_audit_history_leaf,/s/articleView?id=sf.teamselling_set_up_audit_history.htm&language=en_US&type=5,teamselling_leaf,sales_core_leaf,sales_core_manage_sales_team_leaf,teamselling_leaf,teamselling_set_up_audit_history_leaf,,,,,Sales Cloud Basics,Manage a Sales Team,Opportunity Teams and Opportunity Splits,Set Up Audit History for Splits and Opportunity Teams,,,,
